1000,19.35621961525582
2000,30.81944134679039
3000,42.05771161395246
4000,48.36506639869567
5000,56.08405050778118
6000,64.7588930426239
7000,72.39501894053556
8000,78.15906175844401
9000,84.3284497357214
10000,90.30399884799034
11000,95.43379277663244
12000,98.90328624761904
13000,103.42125332001199
14000,107.26340310703947
15000,110.74272612058006
16000,113.83595950301766
17000,116.63905582445669
18000,118.38057024784632
19000,120.66313446263486
20000,122.42422926278591
21000,124.6965490157588
22000,127.4979217048858
23000,129.27690466493965
24000,130.85232650786372
25000,132.79484540074023
26000,134.93462743465327
27000,136.48685738455146
28000,137.04670820456377
29000,137.9889660205071
30000,138.9775248154783
31000,140.45747243426663
32000,142.12300764334128
33000,139.15708809854584
34000,139.97490078059533
35000,141.46834340215827
36000,142.6152813372622
37000,143.951882461564
38000,145.18011742980522
39000,146.59055291869808
40000,147.93890446532853
41000,148.71570411223593
42000,149.75453966521238
43000,149.56527868584865
44000,150.50313878134364
45000,151.24886181614136
46000,151.7939559079042
47000,149.20394570315406
48000,146.70823194386455
49000,132.63977787993136
50000,121.09420113772259
51000,106.43792082101756
52000,100.57111916327688
53000,96.2384853034716
54000,92.3262353695577
55000,87.62761912145278
56000,85.95961982662178
57000,85.18417092759259
58000,84.67444491819732
59000,84.63230349756333
60000,85.09146528724536
61000,85.88540869288951
62000,86.74956504788842
63000,87.68413200070009
64000,88.61454311788859
65000,89.37631845308498
66000,90.44607075678579
67000,91.7058581686061
68000,92.12182566858264
69000,93.85871000339516
70000,95.27176420031897
71000,96.43538506071785
72000,97.83547428021826
73000,98.99538679940885
74000,99.8583838300574
75000,100.72507555377167
76000,101.96462847626299
77000,102.41083323674606
78000,101.64122228999136
79000,103.43164126303567
80000,104.43621718542666
81000,105.62664404875449
82000,106.83331318048283
83000,107.12672129360273
84000,108.24204339271635
85000,108.60346867680921
86000,109.35981957992354
87000,110.12068156648368
88000,110.85957799791761
89000,111.0234814127952
90000,111.69282652650713
91000,112.01915377703183
92000,113.11685108556249
93000,113.78347241817076
94000,113.91907745579344
95000,114.41488189334963
96000,114.9227640770173
97000,115.89172885721155
98000,117.03627920689468
99000,118.0640554231761
100000,118.98705395070004
101000,119.76927206168929
102000,120.4920342787617
103000,120.84963273533441
104000,121.53071320402003
105000,122.1133270115551
106000,123.28703271744308
107000,124.23992044821578
108000,125.07816014036771
109000,126.07665365173729
110000,126.97586464152833
111000,127.91186021007323
112000,128.4474668640944
113000,128.17798252814708
114000,129.0883662661557
115000,129.8212518064909
116000,130.64882602863432
117000,131.00669806135446
118000,131.09343845809283
119000,132.08112345912485
120000,132.14567551682703
121000,132.78487780508917
122000,133.4365466931635
123000,134.24594232240503
124000,134.90729362249013
125000,135.50151461367403
126000,135.71910394882653
127000,135.52898738569633
128000,136.02891311558594
129000,136.55697445221077
130000,137.20672871669962
131000,137.62933439602057
132000,138.21572450219563
133000,138.6121429496523
134000,138.7953364169634
135000,139.3923995438276
136000,140.01889822506544
137000,140.30482970551284
138000,140.67805104848227
139000,141.25671624400445
140000,142.18435102594404
141000,142.9295749023165
142000,143.61953712822168
143000,143.96636559947063
144000,144.34563605451334
145000,145.0168289257642
146000,144.8848971012104
147000,144.89888970916306
148000,145.15888396735298
149000,146.28063527718763
150000,146.93639920673735
151000,147.5378008410955
152000,148.10161449652657
153000,148.37147377587956
154000,149.00515896454104
155000,149.22227857272685
156000,149.7934056918379
157000,150.28493830834807
158000,150.6987371182422
159000,150.84765285971682
160000,151.41524847438484
161000,152.22018306412957
162000,152.71418939546436
163000,153.32462799322676
164000,153.8660531162731
165000,154.31074772201242
166000,154.5320634324684
167000,155.17571512765005
168000,155.53586151513738
169000,156.07597302409937
170000,156.61688060640608
171000,157.14724743861143
172000,157.69755489999667
173000,158.24809324998935
174000,158.888934827856
175000,159.23493338978633
176000,159.80850272605466
177000,160.28889989988977
178000,160.71425381665202
179000,161.3921733487211
180000,162.09080810012185
181000,162.3829866908946
182000,163.26613018281998
183000,163.24299821401328
184000,163.79779879765056
185000,164.34286603734282
186000,164.72519506112977
187000,165.22801320041867
188000,165.7374613152323
189000,166.25615279614522
190000,166.69412244839344
191000,165.39909167146172
192000,165.921631217403
193000,166.44621460046667
194000,166.50457682062432
195000,166.76722855164172
196000,167.3141285707688
197000,167.23615872933715
198000,167.64830314019457
199000,167.6004994573933
200000,167.8698240167859
201000,167.92145593645483
202000,168.14779274088372
203000,168.64857890685388
204000,169.23989188974343
205000,169.35525065932117
206000,169.77176466029601
207000,170.2555337156479
208000,170.7659954844006
209000,171.3080523404375
210000,171.8072628384577
211000,172.405189476049
212000,173.02245058381172
213000,173.41157943116676
214000,173.73232805339774
215000,174.0187468377967
